PID,group,id_in_group,role,payoff,participant_label,initialized_round,time_start_round,assigned_seed,seed,round_time_left,round_timed_out,waited_n_refresh,topic_number,interacted_topics,positioning_user,time_positioning,partition_user,I_understand,time_taskexplaination,tmp_ranking,click_rank,click_id,positioning_true,time_rankig,highlight,read_more_highlight,time_highlight,positioning_text,read_more_positioning,time_positioning_text,group.id_in_subsession,turn,leaning,leaning_strength,center_strength,age,gender,gender_open,comment
P143,1,143,,0.0,182478.0,1.0,1755625015.71,1.0,131.0,483.0,0.0,0.0,1.0,41.0,2.0,178.52,1.0,1.0,9.94,4153728960.0,4.0,17.0,1.0,74.52,3.0,1.0,156.23,-1.0,0.0,55.58,1,2,,,,,,,
P144,1,144,,0.0,564190.0,1.0,1755624518.86,1.0,224.0,834.0,0.0,0.0,4.0,14.0,2.0,10.23,1.0,1.0,3.56,8617549203.0,2.0,41.0,-2.0,22.67,3.0,1.0,31.57,-1.0,0.0,3.91,1,2,,,,,,,
P145,1,145,,0.0,136969.0,1.0,1755624528.75,1.0,231.0,848.0,0.0,0.0,1.0,41.0,-2.0,14.39,-1.0,1.0,2.96,4235017869.0,1.0,12.0,-1.0,5.1,3.0,1.0,31.84,-1.0,0.0,3.39,1,2,,,,,,,
P146,1,146,,0.0,744404.0,1.0,1755624686.5,1.0,123.0,806.0,0.0,0.0,3.0,13.0,2.0,13.83,1.0,1.0,5.65,435769218.0,4.0,37.0,1.0,6.18,3.0,1.0,70.14,1.0,0.0,9.45,1,2,,,,,,,
P147,1,147,,0.0,717380.0,1.0,1755624839.12,1.0,112.0,741.0,0.0,0.0,2.0,12.0,1.0,44.07,1.0,1.0,20.52,4257639801.0,7.0,28.0,2.0,40.12,3.0,1.0,55.87,1.0,0.0,6.78,1,2,,,,,,,
P148,1,148,,0.0,957634.0,1.0,1755624759.97,1.0,233.0,785.0,0.0,0.0,3.0,23.0,-2.0,10.48,-1.0,1.0,12.17,541283967.0,0.0,30.0,-2.0,36.95,3.0,1.0,57.87,-2.0,0.0,6.14,1,2,,,,,,,
P149,1,149,,0.0,329450.0,1.0,1755624941.76,1.0,222.0,738.0,0.0,0.0,2.0,32.0,2.0,28.83,1.0,1.0,19.8,4785963102.0,4.0,29.0,2.0,37.83,0.0,1.0,78.58,1.0,0.0,7.56,1,2,,,,,,,
P150,1,150,,0.0,702144.0,1.0,1755624831.23,1.0,221.0,859.0,0.0,0.0,1.0,21.0,-2.0,4.8,-1.0,1.0,3.49,6543021789.0,4.0,10.0,-2.0,1.52,3.0,1.0,33.16,0.0,0.0,4.22,1,2,,,,,,,
P151,1,151,,0.0,113569.0,1.0,1755624968.85,1.0,223.0,552.0,0.0,0.0,3.0,23.0,-1.0,8.55,-1.0,1.0,7.08,423569817.0,5.0,36.0,1.0,293.39,3.0,1.0,40.0,-1.0,0.0,9.62,1,2,,,,,,,
P152,1,152,,0.0,649903.0,1.0,1755624921.31,1.0,124.0,863.0,0.0,0.0,4.0,14.0,-2.0,2.99,-1.0,1.0,2.54,2143658709.0,0.0,42.0,-1.0,28.98,3.0,1.0,5.97,-1.0,1.0,46.34,1,2,,,,,,,
P153,1,153,,0.0,171796.0,1.0,1755625038.84,1.0,113.0,832.0,0.0,0.0,3.0,43.0,-1.0,17.46,-1.0,1.0,7.1,2456089371.0,4.0,30.0,-2.0,24.53,3.0,0.0,20.21,0.0,0.0,3.34,1,2,,,,,,,
P154,1,154,,0.0,145301.0,1.0,1755625261.55,1.0,233.0,776.0,0.0,0.0,3.0,43.0,2.0,25.53,1.0,1.0,12.72,9670843251.0,5.0,34.0,0.0,23.57,3.0,1.0,64.25,-1.0,0.0,11.64,1,2,,,,,,,
P155,1,155,,0.0,313287.0,1.0,1755625892.18,1.0,221.0,526.0,0.0,0.0,1.0,21.0,-2.0,13.73,-1.0,1.0,12.11,6543021789.0,1.0,15.0,0.0,73.2,2.0,1.0,276.37,-2.0,1.0,186.55,1,2,,,,,,,
P156,1,156,,0.0,209314.0,1.0,1755625482.03,1.0,121.0,699.0,0.0,0.0,1.0,21.0,0.0,16.38,0.0,1.0,101.15,5403671298.0,1.0,14.0,0.0,76.84,2.0,1.0,8.39,1.0,1.0,16.52,1,2,,,,,,,
P157,1,157,,0.0,398145.0,1.0,1755625583.47,1.0,131.0,701.0,0.0,0.0,1.0,41.0,-2.0,23.83,-1.0,1.0,13.19,4153728960.0,0.0,14.0,0.0,29.9,0.0,0.0,134.04,0.0,0.0,14.76,1,2,,,,,,,
P158,1,158,,0.0,368879.0,1.0,1755625396.05,1.0,232.0,871.0,0.0,0.0,2.0,32.0,-1.0,4.82,-1.0,1.0,1.99,2041539678.0,4.0,25.0,0.0,15.24,3.0,0.0,9.56,0.0,0.0,3.99,1,2,,,,,,,
P159,1,159,,0.0,281024.0,1.0,1755625726.56,1.0,121.0,619.0,0.0,0.0,1.0,31.0,2.0,53.46,1.0,1.0,23.97,5403671298.0,4.0,16.0,1.0,122.18,0.0,0.0,83.78,2.0,0.0,78.35,1,2,,,,,,,
P160,1,160,,0.0,296850.0,1.0,1755625889.25,1.0,212.0,649.0,0.0,0.0,2.0,42.0,-2.0,174.17,-1.0,1.0,5.86,3250476189.0,1.0,22.0,-1.0,5.45,3.0,0.0,67.99,-1.0,0.0,15.7,1,2,,,,,,,
P1,1,1,,0.0,806581.0,1.0,1755617083.66,1.0,232.0,810.0,0.0,0.0,2.0,412.0,-2.0,4.54,-1.0,1.0,10.14,2051439678.0,3.0,21.0,-2.0,19.86,3.0,1.0,57.32,-2.0,0.0,3.05,1,3,,,,,,,
P2,1,2,,0.0,256829.0,1.0,1755617212.27,1.0,211.0,773.0,0.0,0.0,1.0,231.0,-2.0,16.85,-1.0,1.0,11.24,6302415789.0,4.0,14.0,0.0,14.85,3.0,1.0,86.89,0.0,0.0,4.43,1,3,,,,,,,
P3,1,3,,0.0,481107.0,1.0,1755617349.94,1.0,233.0,793.0,0.0,0.0,3.0,143.0,-1.0,9.43,-1.0,1.0,2.52,541283679.0,3.0,31.0,-2.0,32.12,2.0,1.0,64.56,-1.0,0.0,3.74,1,3,,,,,,,
P4,1,4,,0.0,504061.0,1.0,1755617146.98,1.0,222.0,880.0,0.0,0.0,2.0,342.0,0.0,3.55,0.0,1.0,1.46,9124785036.0,4.0,27.0,1.0,5.54,3.0,1.0,11.78,2.0,1.0,6.3,1,3,,,,,,,
P5,1,5,,0.0,568367.0,1.0,1755617164.73,1.0,121.0,832.0,0.0,0.0,1.0,231.0,-2.0,12.68,-1.0,1.0,4.02,5436071298.0,0.0,15.0,0.0,33.7,3.0,0.0,19.5,0.0,0.0,5.63,1,3,,,,,,,
P6,1,6,,0.0,701727.0,1.0,1755617125.48,1.0,131.0,836.0,0.0,0.0,1.0,421.0,-2.0,11.04,-1.0,1.0,2.28,4153728096.0,0.0,14.0,0.0,31.66,1.0,1.0,20.11,0.0,1.0,9.78,1,3,,,,,,,
P7,1,7,,0.0,534098.0,1.0,1755617879.97,1.0,222.0,867.0,0.0,0.0,2.0,412.0,1.0,12.78,1.0,1.0,2.79,4785963102.0,0.0,24.0,0.0,4.59,1.0,0.0,15.54,0.0,0.0,6.3,1,3,,,,,,,
P8,1,8,,0.0,658807.0,1.0,1755617415.29,1.0,132.0,799.0,0.0,0.0,2.0,342.0,-1.0,14.41,-1.0,1.0,3.71,4527109863.0,9.0,23.0,-1.0,32.44,0.0,1.0,52.39,-1.0,0.0,5.11,1,3,,,,,,,
P9,1,9,,0.0,589206.0,1.0,1755617113.32,1.0,234.0,734.0,0.0,0.0,4.0,214.0,0.0,108.53,0.0,1.0,6.25,4731528069.0,4.0,45.0,0.0,8.72,3.0,0.0,44.86,0.0,0.0,8.36,1,3,,,,,,,
P10,1,10,,0.0,543557.0,1.0,1755617285.17,1.0,213.0,821.0,0.0,0.0,3.0,423.0,-2.0,25.75,-1.0,1.0,9.96,523471869.0,7.0,38.0,2.0,16.79,3.0,1.0,29.56,1.0,1.0,14.78,1,3,,,,,,,
P11,1,11,,0.0,214475.0,1.0,1755617363.0,1.0,121.0,733.0,0.0,0.0,1.0,321.0,-2.0,13.1,-1.0,1.0,10.97,5436071298.0,0.0,15.0,0.0,47.79,0.0,1.0,97.87,0.0,0.0,6.01,1,3,,,,,,,
P12,1,12,,0.0,438233.0,1.0,1755617326.92,1.0,222.0,792.0,0.0,0.0,2.0,132.0,1.0,5.9,1.0,1.0,6.33,4785963102.0,3.0,25.0,0.0,7.65,3.0,1.0,90.19,1.0,0.0,6.61,1,3,,,,,,,
P13,1,13,,0.0,255522.0,1.0,1755617657.06,1.0,232.0,712.0,0.0,0.0,2.0,432.0,0.0,11.87,0.0,1.0,4.27,5472160983.0,9.0,23.0,-1.0,36.79,3.0,1.0,137.18,-2.0,0.0,5.8,1,3,,,,,,,
P14,1,14,,0.0,274504.0,1.0,1755617365.98,1.0,114.0,716.0,0.0,0.0,4.0,234.0,-2.0,15.63,-1.0,1.0,8.32,1254780936.0,2.0,45.0,0.0,26.11,3.0,1.0,135.19,-1.0,0.0,3.08,1,3,,,,,,,
P15,1,15,,0.0,228641.0,1.0,1755617577.52,1.0,214.0,791.0,0.0,0.0,4.0,124.0,2.0,12.63,1.0,1.0,12.01,8732495061.0,8.0,46.0,1.0,31.58,0.0,1.0,54.62,1.0,0.0,5.32,1,3,,,,,,,
P16,1,16,,0.0,127938.0,1.0,1755617357.77,1.0,211.0,769.0,0.0,0.0,1.0,241.0,0.0,18.64,0.0,1.0,15.23,4120597368.0,8.0,16.0,1.0,45.92,3.0,0.0,53.92,1.0,0.0,15.62,1,3,,,,,,,
P17,1,17,,0.0,272406.0,1.0,1755617683.83,1.0,113.0,776.0,0.0,0.0,3.0,123.0,2.0,18.85,1.0,1.0,8.65,2465089371.0,1.0,34.0,0.0,14.7,3.0,1.0,84.33,2.0,0.0,5.7,1,3,,,,,,,
P18,1,18,,0.0,264865.0,1.0,1755617663.98,1.0,134.0,859.0,0.0,0.0,4.0,314.0,-2.0,7.92,-1.0,1.0,1.67,1452708369.0,6.0,48.0,2.0,30.96,3.0,0.0,3.3,2.0,1.0,55.34,1,3,,,,,,,
P19,1,19,,0.0,112646.0,1.0,1755617752.4,1.0,131.0,868.0,0.0,0.0,1.0,241.0,-1.0,4.35,-1.0,1.0,2.37,4153728096.0,0.0,14.0,0.0,7.51,0.0,1.0,19.91,-2.0,0.0,3.28,1,3,,,,,,,
P20,1,20,,0.0,951362.0,1.0,1755617606.91,1.0,132.0,882.0,0.0,0.0,2.0,342.0,0.0,4.31,0.0,1.0,2.38,4527109863.0,0.0,24.0,0.0,8.38,0.0,0.0,4.35,0.0,0.0,1.91,1,3,,,,,,,
P21,1,21,,0.0,397246.0,1.0,1755617874.26,1.0,224.0,674.0,0.0,0.0,4.0,324.0,-1.0,17.17,-1.0,1.0,4.75,1203546798.0,0.0,41.0,-2.0,47.75,0.0,1.0,158.17,-1.0,0.0,5.23,1,3,,,,,,,
P22,1,22,,0.0,785248.0,1.0,1755617707.54,1.0,111.0,790.0,0.0,0.0,1.0,431.0,-2.0,6.43,-1.0,1.0,5.54,4365871209.0,4.0,18.0,2.0,36.83,3.0,1.0,63.69,2.0,0.0,3.19,1,3,,,,,,,
P23,1,23,,0.0,406615.0,1.0,1755617803.93,1.0,231.0,879.0,0.0,0.0,1.0,241.0,-2.0,8.49,-1.0,1.0,1.95,4235017869.0,5.0,11.0,-2.0,10.94,3.0,0.0,2.88,0.0,0.0,38.66,1,3,,,,,,,
P24,1,24,,0.0,240308.0,1.0,1755617879.62,1.0,212.0,873.0,0.0,0.0,2.0,342.0,-2.0,5.59,-1.0,1.0,1.45,3250476189.0,4.0,24.0,0.0,13.1,3.0,1.0,8.87,-1.0,0.0,6.32,1,3,,,,,,,
P25,1,25,,0.0,656993.0,1.0,1755618188.1,1.0,221.0,754.0,0.0,0.0,1.0,231.0,-1.0,11.0,-1.0,1.0,9.18,6534201789.0,0.0,16.0,1.0,49.67,3.0,1.0,77.14,0.0,0.0,7.09,1,3,,,,,,,
P26,1,26,,0.0,860403.0,1.0,1755617973.48,1.0,113.0,828.0,0.0,0.0,3.0,413.0,-1.0,14.92,-1.0,1.0,12.14,2456089371.0,9.0,31.0,-2.0,16.51,3.0,0.0,30.67,-1.0,0.0,5.5,1,3,,,,,,,
P27,1,27,,0.0,114005.0,1.0,1755617991.07,1.0,121.0,832.0,0.0,0.0,1.0,321.0,1.0,27.5,1.0,1.0,6.32,5436071298.0,9.0,18.0,2.0,29.04,3.0,0.0,6.65,-2.0,0.0,3.84,1,3,,,,,,,
P28,1,28,,0.0,524599.0,1.0,1755617964.89,1.0,214.0,873.0,0.0,0.0,4.0,134.0,-2.0,4.75,-1.0,1.0,5.17,1502348967.0,1.0,45.0,0.0,9.1,3.0,0.0,9.11,-2.0,0.0,6.21,1,3,,,,,,,
P29,1,29,,0.0,881882.0,1.0,1755618097.28,1.0,112.0,862.0,0.0,0.0,2.0,312.0,0.0,4.02,0.0,1.0,1.71,4256793801.0,4.0,27.0,1.0,6.26,3.0,1.0,27.79,0.0,0.0,33.25,1,3,,,,,,,
P30,1,30,,0.0,233320.0,1.0,1755618349.91,1.0,214.0,750.0,0.0,0.0,4.0,124.0,-1.0,21.75,-1.0,1.0,13.47,1502348967.0,0.0,41.0,-2.0,5.22,3.0,0.0,111.84,2.0,0.0,3.61,1,3,,,,,,,
P31,1,31,,0.0,953131.0,1.0,1755618225.37,1.0,121.0,795.0,0.0,0.0,1.0,431.0,-2.0,10.58,-1.0,1.0,7.71,5436071298.0,1.0,14.0,0.0,15.82,3.0,1.0,73.28,0.0,0.0,4.4,1,3,,,,,,,
P32,1,32,,0.0,164071.0,1.0,1755618668.62,1.0,214.0,632.0,0.0,0.0,4.0,234.0,-1.0,38.28,-1.0,1.0,44.21,1502348967.0,4.0,43.0,-1.0,32.47,3.0,1.0,154.55,0.0,1.0,48.52,1,3,,,,,,,
P33,1,33,,0.0,198306.0,1.0,1755618316.43,1.0,133.0,837.0,0.0,0.0,3.0,423.0,-2.0,9.05,-1.0,1.0,3.25,4053976281.0,7.0,32.0,-1.0,9.38,3.0,1.0,42.08,1.0,0.0,6.76,1,3,,,,,,,
P34,1,34,,0.0,962073.0,1.0,1755618242.49,1.0,234.0,861.0,0.0,0.0,4.0,134.0,-1.0,5.01,-1.0,1.0,2.04,1235407698.0,5.0,40.0,-2.0,19.11,2.0,1.0,13.63,-1.0,0.0,3.33,1,3,,,,,,,
P35,1,35,,0.0,149235.0,1.0,1755618573.95,1.0,123.0,798.0,0.0,0.0,3.0,423.0,-1.0,22.14,-1.0,1.0,3.73,435796218.0,6.0,36.0,1.0,12.21,3.0,1.0,65.13,0.0,0.0,4.37,1,3,,,,,,,
P36,1,36,,0.0,305853.0,1.0,1755618965.02,1.0,132.0,655.0,0.0,0.0,2.0,142.0,0.0,30.1,0.0,1.0,9.18,4527109836.0,1.0,25.0,0.0,46.2,3.0,1.0,160.15,-1.0,0.0,8.3,1,3,,,,,,,
P37,1,37,,0.0,770904.0,1.0,1755618568.91,1.0,222.0,846.0,0.0,0.0,2.0,342.0,2.0,16.93,1.0,1.0,3.73,4785963102.0,2.0,28.0,2.0,10.22,1.0,1.0,25.98,2.0,1.0,14.03,1,3,,,,,,,
P38,1,38,,0.0,417383.0,1.0,1755618552.28,1.0,114.0,845.0,0.0,0.0,4.0,324.0,-1.0,8.92,-1.0,1.0,7.92,1254780936.0,1.0,42.0,-1.0,11.57,0.0,1.0,29.59,-1.0,0.0,4.7,1,3,,,,,,,
P39,1,39,,0.0,271704.0,1.0,1755618690.72,1.0,133.0,829.0,0.0,0.0,3.0,423.0,0.0,15.79,0.0,1.0,5.54,4053927681.0,3.0,33.0,-1.0,10.2,3.0,1.0,41.54,0.0,0.0,7.09,1,3,,,,,,,
P40,1,40,,0.0,920641.0,1.0,1755618436.05,1.0,131.0,874.0,0.0,0.0,1.0,231.0,-2.0,4.42,-1.0,1.0,2.22,4153728096.0,0.0,14.0,0.0,3.93,3.0,0.0,17.88,0.0,0.0,4.31,1,3,,,,,,,
P41,1,41,,0.0,218037.0,1.0,1755618457.69,1.0,222.0,872.0,0.0,0.0,2.0,132.0,1.0,2.55,1.0,1.0,2.66,4785963102.0,3.0,25.0,0.0,20.5,3.0,0.0,4.23,1.0,0.0,4.6,1,3,,,,,,,
P42,1,42,,0.0,828554.0,1.0,1755619073.27,1.0,214.0,783.0,0.0,0.0,4.0,134.0,-1.0,18.69,-1.0,1.0,3.87,1502348967.0,0.0,41.0,-2.0,66.9,3.0,1.0,30.8,1.0,0.0,8.03,1,3,,,,,,,
P43,1,43,,0.0,644499.0,1.0,1755619549.81,1.0,123.0,,1.0,0.0,3.0,243.0,0.0,,,,,,,,,,,,,,,,1,3,,,,,,,
P44,1,44,,0.0,414673.0,1.0,1755618603.72,1.0,134.0,662.0,0.0,0.0,4.0,314.0,-2.0,11.96,-1.0,1.0,6.82,1452708369.0,0.0,41.0,-2.0,2.49,3.0,1.0,219.14,-1.0,0.0,5.16,1,3,,,,,,,
P45,1,45,,0.0,303537.0,1.0,1755619294.92,1.0,124.0,740.0,0.0,0.0,4.0,234.0,0.0,11.62,0.0,1.0,11.94,2143685709.0,2.0,44.0,0.0,17.32,3.0,1.0,121.0,0.0,1.0,23.74,1,3,,,,,,,
P46,1,46,,0.0,336966.0,1.0,1755619045.55,1.0,234.0,788.0,0.0,0.0,4.0,314.0,-1.0,4.84,-1.0,1.0,12.26,1235407698.0,9.0,48.0,2.0,26.56,3.0,1.0,70.88,2.0,0.0,2.3,1,3,,,,,,,
P47,1,47,,0.0,532363.0,1.0,1755619742.28,1.0,221.0,754.0,0.0,0.0,1.0,231.0,-2.0,5.86,-1.0,1.0,8.46,6534021789.0,1.0,15.0,0.0,3.23,3.0,1.0,130.37,-1.0,1.0,267.34,1,3,,,,,,,
P48,1,48,,0.0,583420.0,1.0,1755618947.29,1.0,114.0,840.0,0.0,0.0,4.0,134.0,-1.0,6.16,-1.0,1.0,2.91,1254780936.0,1.0,42.0,-1.0,30.14,3.0,1.0,22.89,-2.0,0.0,7.29,1,3,,,,,,,
P49,1,49,,0.0,193084.0,1.0,1755619069.87,1.0,221.0,818.0,0.0,0.0,1.0,231.0,-2.0,5.24,-1.0,1.0,2.11,6534201789.0,5.0,10.0,-2.0,30.66,2.0,1.0,45.98,-2.0,0.0,3.22,1,3,,,,,,,
P50,1,50,,0.0,754163.0,1.0,1755619214.64,1.0,134.0,788.0,0.0,0.0,4.0,134.0,-1.0,3.16,-1.0,1.0,6.45,1452708369.0,1.0,44.0,0.0,42.21,0.0,1.0,61.66,0.0,0.0,5.57,1,3,,,,,,,
P51,1,51,,0.0,513903.0,1.0,1755619366.19,1.0,222.0,814.0,0.0,0.0,2.0,312.0,-2.0,8.38,-1.0,1.0,3.7,2134058967.0,6.0,28.0,2.0,12.29,3.0,1.0,63.4,2.0,1.0,4.21,1,3,,,,,,,
P52,1,52,,0.0,963297.0,1.0,1755620018.3,1.0,221.0,719.0,0.0,0.0,1.0,241.0,-2.0,77.75,-1.0,1.0,39.19,6534021789.0,1.0,15.0,0.0,23.4,0.0,1.0,42.87,-2.0,1.0,29.93,1,3,,,,,,,
P53,1,53,,0.0,281479.0,1.0,1755619650.98,1.0,114.0,844.0,0.0,0.0,4.0,134.0,-1.0,32.29,-1.0,1.0,5.1,1254780936.0,1.0,42.0,-1.0,5.65,2.0,0.0,14.15,-1.0,0.0,20.8,1,3,,,,,,,
P54,1,54,,0.0,881172.0,1.0,1755619282.02,1.0,233.0,840.0,0.0,0.0,3.0,123.0,-2.0,9.8,-1.0,1.0,3.6,541283679.0,5.0,38.0,2.0,32.78,3.0,0.0,16.76,2.0,0.0,6.95,1,3,,,,,,,
P55,1,55,,0.0,493552.0,1.0,1755619490.91,1.0,212.0,844.0,0.0,0.0,2.0,342.0,2.0,11.96,1.0,1.0,3.31,9587264103.0,1.0,25.0,0.0,38.96,2.0,0.0,4.51,2.0,0.0,6.99,1,3,,,,,,,
P56,1,56,,0.0,128660.0,1.0,1755619755.74,1.0,113.0,737.0,0.0,0.0,3.0,143.0,2.0,16.24,1.0,1.0,11.66,2456089371.0,3.0,36.0,1.0,48.43,2.0,1.0,88.69,2.0,0.0,9.88,1,3,,,,,,,
P57,1,57,,0.0,737338.0,1.0,1755619395.05,1.0,114.0,863.0,0.0,0.0,4.0,134.0,1.0,1.75,1.0,1.0,33.49,1254780936.0,0.0,41.0,-2.0,0.62,1.0,1.0,3.92,-1.0,0.0,2.19,1,3,,,,,,,
P58,1,58,,0.0,625521.0,1.0,1755619751.13,1.0,112.0,805.0,0.0,0.0,2.0,132.0,1.0,10.21,1.0,1.0,4.9,4257639801.0,3.0,27.0,1.0,15.47,1.0,1.0,66.59,1.0,0.0,4.03,1,3,,,,,,,
P59,1,59,,0.0,164673.0,1.0,1755620153.05,1.0,223.0,696.0,0.0,0.0,3.0,213.0,2.0,30.03,1.0,1.0,6.99,9368140752.0,3.0,38.0,2.0,8.82,0.0,1.0,160.09,1.0,1.0,10.78,1,3,,,,,,,
P60,1,60,,0.0,263696.0,1.0,1755620369.67,1.0,211.0,799.0,0.0,0.0,1.0,421.0,2.0,8.76,1.0,1.0,2.47,3798164250.0,1.0,17.0,1.0,48.05,3.0,1.0,43.36,-2.0,1.0,150.2,1,3,,,,,,,
P61,1,61,,0.0,722469.0,1.0,1755619934.99,1.0,233.0,731.0,0.0,0.0,3.0,243.0,2.0,22.32,1.0,1.0,15.37,9670834251.0,6.0,34.0,0.0,41.32,3.0,1.0,91.91,-1.0,0.0,5.97,1,3,,,,,,,
P62,1,62,,0.0,474534.0,1.0,1755619817.39,1.0,223.0,833.0,0.0,0.0,3.0,213.0,-1.0,15.08,-1.0,1.0,4.95,432569817.0,3.0,32.0,-1.0,33.96,0.0,1.0,15.4,-1.0,0.0,7.68,1,3,,,,,,,
P63,1,63,,0.0,779953.0,1.0,1755619745.89,1.0,234.0,870.0,0.0,0.0,4.0,134.0,0.0,5.55,0.0,1.0,4.24,4731528069.0,4.0,45.0,0.0,3.21,2.0,0.0,18.01,0.0,1.0,8.56,1,3,,,,,,,
P64,1,64,,0.0,448258.0,1.0,1755619885.09,1.0,132.0,852.0,0.0,0.0,2.0,142.0,-1.0,9.16,-1.0,1.0,2.17,4527109836.0,0.0,24.0,0.0,4.91,3.0,0.0,33.31,1.0,0.0,10.22,1,3,,,,,,,
P65,1,65,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,
P66,1,66,,0.0,648193.0,1.0,1755620882.55,1.0,224.0,694.0,0.0,0.0,4.0,234.0,0.0,14.95,0.0,1.0,4.07,4019325687.0,7.0,46.0,1.0,157.93,3.0,1.0,31.74,0.0,1.0,15.32,1,3,,,,,,,
P67,1,67,,0.0,482175.0,1.0,1755620192.37,1.0,222.0,840.0,0.0,0.0,2.0,142.0,-2.0,6.1,-1.0,1.0,2.42,2134058967.0,0.0,22.0,-1.0,7.54,0.0,1.0,45.91,-2.0,0.0,3.19,1,3,,,,,,,
P68,1,68,,0.0,857712.0,1.0,1755620577.43,1.0,124.0,614.0,0.0,0.0,4.0,124.0,-1.0,27.19,-1.0,1.0,5.64,2143685709.0,2.0,44.0,0.0,26.25,2.0,1.0,228.28,1.0,1.0,97.41,1,3,,,,,,,
P69,1,69,,0.0,960644.0,1.0,1755620171.98,1.0,121.0,871.0,0.0,0.0,1.0,421.0,2.0,5.35,1.0,1.0,2.08,5430671298.0,1.0,14.0,0.0,13.23,3.0,0.0,9.01,-1.0,0.0,8.89,1,3,,,,,,,
P70,1,70,,0.0,494031.0,1.0,1755620342.35,1.0,121.0,483.0,0.0,0.0,1.0,421.0,-1.0,16.3,-1.0,1.0,55.57,5430671298.0,1.0,14.0,0.0,338.29,0.0,0.0,8.28,-1.0,0.0,4.13,1,3,,,,,,,
P71,1,71,,0.0,686198.0,1.0,1755620363.44,1.0,213.0,856.0,0.0,0.0,3.0,2243.0,-2.0,8.74,-1.0,1.0,1.87,523478169.0,0.0,30.0,-2.0,3.96,0.0,1.0,32.43,0.0,1.0,23.22,1,3,,,,,,,
P72,1,72,,0.0,811880.0,1.0,1755620810.97,1.0,211.0,739.0,0.0,0.0,1.0,421.0,-2.0,11.78,-1.0,1.0,5.85,6302415789.0,2.0,10.0,-2.0,69.65,2.0,1.0,76.74,-2.0,0.0,17.15,1,3,,,,,,,
P73,1,73,,0.0,885551.0,1.0,1755621055.39,1.0,112.0,521.0,0.0,0.0,2.0,412.0,1.0,53.98,1.0,1.0,22.91,4257639801.0,1.0,22.0,-1.0,49.62,0.0,1.0,255.86,1.0,1.0,54.25,1,3,,,,,,,
P74,1,74,,0.0,172201.0,1.0,1755620884.12,1.0,214.0,688.0,0.0,0.0,4.0,124.0,-2.0,16.33,-1.0,1.0,4.96,1502348967.0,8.0,46.0,1.0,36.68,3.0,1.0,156.0,2.0,1.0,14.54,1,3,,,,,,,
P75,1,75,,0.0,787830.0,1.0,1755620506.29,1.0,123.0,822.0,0.0,0.0,3.0,123.0,-2.0,9.03,-1.0,1.0,3.28,435796218.0,0.0,30.0,-2.0,25.77,3.0,1.0,41.02,1.0,0.0,10.07,1,3,,,,,,,
P76,1,76,,0.0,678560.0,1.0,1755620601.66,1.0,123.0,884.0,0.0,0.0,3.0,143.0,0.0,5.48,0.0,1.0,2.27,435796218.0,1.0,34.0,0.0,2.53,3.0,0.0,7.27,0.0,0.0,7.31,1,3,,,,,,,
P77,1,77,,0.0,719260.0,1.0,1755620770.44,1.0,114.0,748.0,0.0,0.0,4.0,214.0,-1.0,25.73,-1.0,1.0,10.82,1254783096.0,5.0,48.0,2.0,8.19,3.0,1.0,109.81,-1.0,0.0,16.63,1,3,,,,,,,
P78,1,78,,0.0,968523.0,1.0,1755620849.52,1.0,113.0,832.0,0.0,0.0,3.0,243.0,0.0,26.47,0.0,1.0,7.25,2465089371.0,2.0,36.0,1.0,7.9,3.0,0.0,28.47,1.0,0.0,3.52,1,3,,,,,,,
P79,1,79,,0.0,944112.0,1.0,1755621157.4,1.0,134.0,671.0,0.0,0.0,4.0,324.0,-1.0,20.81,-1.0,1.0,7.36,1452078369.0,7.0,43.0,-1.0,46.92,3.0,0.0,156.24,1.0,0.0,17.98,1,3,,,,,,,
P80,1,80,,0.0,656442.0,1.0,1755620935.75,1.0,213.0,724.0,0.0,0.0,3.0,423.0,-2.0,15.35,-1.0,1.0,6.93,523478169.0,4.0,34.0,0.0,11.3,3.0,1.0,144.54,0.0,0.0,6.8,1,3,,,,,,,
P81,1,81,,0.0,690757.0,1.0,1755621058.43,1.0,121.0,791.0,0.0,0.0,1.0,231.0,-2.0,6.21,-1.0,1.0,7.29,5430671298.0,3.0,10.0,-2.0,11.7,3.0,1.0,85.38,-2.0,0.0,6.38,1,3,,,,,,,
P82,1,82,,0.0,447245.0,1.0,1755620947.79,1.0,234.0,885.0,0.0,0.0,4.0,124.0,-2.0,4.9,-1.0,1.0,4.31,1235407698.0,0.0,41.0,-2.0,2.47,3.0,0.0,5.62,-2.0,0.0,27.6,1,3,,,,,,,
P83,1,83,,0.0,112508.0,1.0,1755621015.84,1.0,131.0,888.0,0.0,0.0,1.0,241.0,-2.0,9.42,-1.0,1.0,2.59,4153728096.0,1.0,11.0,-2.0,0.89,1.0,0.0,1.98,-2.0,0.0,4.65,1,3,,,,,,,
P84,1,84,,0.0,495931.0,1.0,1755621626.8,1.0,124.0,800.0,0.0,0.0,4.0,214.0,0.0,24.39,0.0,1.0,17.34,2143685709.0,3.0,43.0,-1.0,49.78,3.0,0.0,10.74,0.0,0.0,11.57,1,3,,,,,,,
